time,_dt,ave_temp_interior,average_burnup,average_fission_rate,avg_clad_temp,avg_density,avg_fast_fluence,avg_gap,clad_inner_vol,creep_timestep,fis_gas_generated,fis_gas_percent,fis_gas_released,flux_from_clad,flux_from_fuel,fuel_elongation,gas_volume,initial_moles,max_clad_temp,max_fuel_temp,min_clad_temp,min_fuel_temp,num_lin_it,num_nonlin_it,pellet_volume,plenum_pressure,plenum_temp,rod_input_power,rod_total_power,tot_lin_it,tot_nonlin_it
61692031.420724,374967.3713327,649.93842656652,0.037895350499841,1.270596991975e+19,627.61651081376,9953.003482822,5.6878091289108e+25,-2.0170699983696e-07,0.00021166741571665,372795.87854333,0.085272105377685,2.346580590294,0.0020009786737278,-78061.427166009,69852.856475163,0.044976471772732,9.3230068428131e-06,0.018688055983708,640.18451524361,1411.6420465749,562.48467093906,640.19246736772,29,10,-0.00020234440887384,11129655.249994,603.66437100001,77872.86432,78421.62017292,4546,1379
62064827.299268,372795.87854333,649.95669804334,0.038098760678544,1.2706101308727e+19,627.61484221321,9951.5234015212,5.718232653092e+25,-1.8586207037399e-07,0.00021169575162888,370656.11752203,0.085729818895688,2.3527074626847,0.0020169718469049,-78052.802830601,69841.504969237,0.045159342112556,9.321134160661e-06,0.018688055983708,640.18562068307,1412.7671891681,562.48454364497,640.18223099877,26,9,-0.00020237461746822,11140192.697153,603.65708356854,77872.86432,78422.431109547,4572,1388
62435483.41679,370656.11752203,649.97973815908,0.038301005379574,1.2706227392929e+19,627.6146623961,9950.0467388641,5.7484819736074e+25,-1.7044463813539e-07,0.00021172406002096,368502.9068386,0.08618490985621,2.3592123064039,0.0020332849995908,-78046.961625882,69830.529162689,0.045341859354766,9.3192937850845e-06,0.018688055983708,640.18909779011,1413.8970916506,562.48450277929,640.31986648085,25,9,-0.00020240476623588,11150871.414682,603.64995360107,77872.86432,78423.209304951,4597,1397
62803986.323628,368502.9068386,649.99427629147,0.038502077157047,1.2706348231106e+19,627.60597194377,9948.5788456482,5.7785559855477e+25,-1.5613725428269e-07,0.00021175228661608,366697.19295117,0.086637361504526,2.3661024259831,0.0020499287123664,-78025.356798621,69819.86921413,0.045523382285012,9.3175414697961e-06,0.018688055983708,640.18406060126,1414.9900262312,562.48432704143,640.27842049784,29,10,-0.00020243474514628,11161623.924219,603.64298246787,77872.86432,78423.95512174,4626,1407
63170683.51658,366697.19295117,650.01946255023,0.038702165518842,1.2706464023883e+19,627.60480466472,9947.1115683515,5.8084830419117e+25,-1.4292627622439e-07,0.00021178064605254,364722.76619992,0.087087600271203,2.3733757403622,0.0020669159777003,-78017.647439126,69809.580731872,0.045704893478404,9.3159248872752e-06,0.018688055983708,640.18481082675,1416.1007718395,562.48414322883,639.91994969796,28,10,-0.00020246472116527,11172398.515909,603.63642583779,77872.86432,78424.669798166,4654,1417
63535406.282779,364722.76619992,650.04507023931,0.038901178308843,1.2706574810194e+19,627.60199828935,9945.6489921195,5.8382493672885e+25,-1.305021034436e-07,0.00021180902032627,362855.83181566,0.087535418786578,2.3810197353298,0.0020842355967121,-78006.969395682,69799.628752662,0.045885870641429,9.3144098152063e-06,0.018688055983708,640.18454174738,1417.2001358256,562.48299710412,639.82499895367,29,10,-0.00020249461051106,11183247.556867,603.62927116689,77872.86432,78425.353574533,4683,1427
63898262.114595,362855.83181566,650.08067922426,0.039099174084894,1.270668069262e+19,627.60508209909,9944.1869916304,5.867863728103e+25,-1.1791078868049e-07,0.00021183738953278,360847.61057482,0.087980948817495,2.3890584799129,0.0021019163184322,-78007.050094878,69790.044723688,0.046066785230644,9.3128921154402e-06,0.018688055983708,640.19017497908,1418.3172406172,562.48086958513,639.79176895814,24,9,-0.00020252449741734,11194271.103677,603.62160592055,77872.86432,78426.007083984,4707,1436
64259109.72517,360847.61057482,650.10643608551,0.039296075658741,1.2706781709345e+19,627.5979693045,9942.7338749245,5.8973145868422e+25,-1.0684520120914e-07,0.00021186572760806,359225.86860775,0.088424016674967,2.3974833205468,0.0021199510511398,-77988.483580731,69780.748449672,0.046246705830567,9.311516087246e-06,0.018688055983708,640.18789981974,1419.3917432273,562.47859066159,639.55783993981,25,9,-0.00020255421152081,11205312.68601,603.61456696123,77872.86432,78426.630562181,4732,1445
64618335.593778,359225.86860775,650.13696504272,0.039492093828563,1.2706878056457e+19,627.59290343672,9941.2826064605,5.9266334803182e+25,-9.7179280407633e-08,0.0002118941533727,357618.66438314,0.088865096696987,2.4062732711156,0.0021383370691707,-77973.658014713,69771.778260928,0.046426463195612,9.3102569594716e-06,0.018688055983708,640.18600079841,1420.4625008206,562.4761186973,639.21146348124,27,9,-0.00020258389641323,11216418.921372,603.60746898007,77872.86432,78427.225219395,4759,1454
64975954.258161,357618.66438314,650.17155410036,0.039687236442249,1.2706969799237e+19,627.58954166096,9939.8336006337,5.9558215897495e+25,-8.7540047607068e-08,0.00021192254407745,355970.74102454,0.089304206542878,2.4154466156573,0.0021570954345796,-77961.937888095,69763.131374616,0.046605992892501,9.308999386753e-06,0.018688055983708,640.18503386932,1421.53892401,562.47365539828,638.86183169118,27,9,-0.0002026135446907,11227714.342412,603.60023056523,77872.86432,78427.791458531,4786,1463
65331924.999185,355970.74102454,650.20729622022,0.039881481197358,1.2707056988897e+19,627.58629472082,9938.3882776408,5.9848755863974e+25,-7.7982069224006e-08,0.00021195088092846,354362.28668056,0.089741296027688,2.4249852663249,0.0021762132064804,-77950.429091519,69754.789649667,0.046785124688693,9.3077537682167e-06,0.018688055983708,640.18541135142,1422.6115507869,562.47120049934,638.50574379163,27,9,-0.00020264312716024,11239196.293756,603.59295990047,77872.86432,78428.329595677,4813,1472
65686287.285866,354362.28668056,650.24204024521,0.040074849549981,1.2707139702891e+19,627.57991633252,9936.9469785902,6.0137986863824e+25,-6.9246669186473e-08,0.00021197923695756,352868.62323902,0.090176413431912,2.4348992264545,0.002195704793098,-77933.135848052,69746.744764375,0.046963825691661,9.3066006629256e-06,0.018688055983708,640.18257146259,1423.6718267468,562.46883219208,638.58440772448,29,10,-0.00020267263629463,11250762.441242,603.58558497668,77872.86432,78428.840108879,4842,1482
66039155.909105,352868.62323902,650.28418383358,0.040267404060766,1.2707218033962e+19,627.57765234301,9935.5062342066,6.0426002539243e+25,-6.1601850533023e-08,0.00021200768555637,351321.57181677,0.090609699529493,2.4451767973654,0.0022155673490577,-77923.433897511,69739.016091201,0.047142511846356,9.3055431967281e-06,0.018688055983708,640.1827361577,1424.7367408743,562.46709908777,638.69031850084,28,10,-0.00020270214235964,11262415.105955,603.57983211304,77872.86432,78429.323570553,4870,1492
66390477.480922,351321.57181677,650.33123757364,0.040459115520571,1.2707292038796e+19,627.57755672337,9934.0673922744,6.0712759265226e+25,-5.6428171530212e-08,0.00021203633233155,349771.92249245,0.091041088594035,2.4558340441702,0.0022358180478755,-77917.673144201,69731.59477299,0.047321024902419,9.3047140362831e-06,0.018688055983708,640.18484263347,1425.8025127523,562.46616258145,638.81365587464,28,10,-0.00020273161829527,11274023.908906,603.5767684634,77872.86432,78429.780330569,4898,1502
66740249.403414,349771.92249245,650.37619254197,0.040649982437116,1.2707361779934e+19,627.57379115979,9932.63315745,6.0998254871531e+25,-5.2339770685684e-08,0.00021206501499184,348359.11882148,0.091470577267608,2.466835878208,0.0022564290180413,-77905.261871732,69724.449312482,0.047499018319917,9.304006220702e-06,0.018688055983708,640.18354003623,1426.8533664828,562.46481142664,638.98278508092,29,10,-0.00020276100877114,11285747.022687,603.57527115804,77872.86432,78430.210774925,4927,1512
67088608.522236,348359.11882148,650.42160221512,0.040840079413393,1.2707427345798e+19,627.56960550812,9931.2019796534,6.1282601008771e+25,-4.8860262288591e-08,0.00021209372186933,346992.68147545,0.091898333421838,2.4781913370994,0.0022774165377987,-77891.962780084,69717.582438248,0.047676677035258,9.3033759329163e-06,0.018688055983708,640.18272000318,1427.8986905632,562.46405314509,639.08125058862,28,10,-0.00020279034593642,11297601.315122,603.5735827234,77872.86432,78430.615449366,4955,1522
67435601.203711,346992.68147545,650.47284003158,0.04102943168127,1.2707488790241e+19,627.56891624834,9929.7720183691,6.1565835478899e+25,-4.531627401567e-08,0.00021212240895493,345542.1728037,0.092324413833472,2.4899070719309,0.0022987921091584,-77885.062547401,69711.009791492,0.047854223300788,9.3027416730387e-06,0.018688055983708,640.18209973679,1428.9513704449,562.46453625264,639.13609601454,30,10,-0.00020281966728189,11309661.533112,603.571294949,77872.86432,78430.994686273,4985,1532
67781143.376515,345542.1728037,650.527951147,0.041217993294998,1.2707546168841e+19,627.56930057505,9928.3434198906,6.1847889613568e+25,-4.1732229602004e-08,0.00021215107545357,344085.68607208,0.092748715115393,2.5019908769665,0.0023205643906908,-77879.998457462,69704.730832183,0.048031640408091,9.3021056828371e-06,0.018688055983708,640.18458860554,1430.0102073868,562.46500942306,639.20277070456,27,9,-0.00020284896977073,11321923.541004,603.56873499231,77872.86432,78431.348828686,5012,1541
68125229.062587,344085.68607208,650.5774142808,0.041405760925225,1.2707599530097e+19,627.5649635196,9926.9211893792,6.212875848714e+25,-3.8168120776099e-08,0.00021217962923338,342955.45535313,0.093171229775902,2.514470178376,0.0023427627875413,-77866.411834006,69698.69088678,0.048208334807256,9.3014787756851e-06,0.018688055983708,640.18324963284,1431.044557471,562.4654725551,639.26838071834,27,9,-0.0002028781504577,11334384.988645,603.56622425957,77872.86432,78431.678175928,5039,1550
68468184.51794,342955.45535313,650.62543995149,0.041592912545442,1.2707648986914e+19,627.55910645345,9925.5028269103,6.2408708373822e+25,-3.4617218354207e-08,0.00021220811819776,342158.63296012,0.093592358290884,2.5274694736308,0.0023655182854533,-77850.087000496,69692.905082435,0.048384610325962,9.3008577457768e-06,0.018688055983708,640.18078482084,1432.0688457533,562.46595064492,639.33136093594,29,10,-0.00020290726045198,11347071.680163,603.56370069352,77872.86432,78431.983424856,5068,1560
68810343.1509,342158.63296012,650.67928553182,0.041779630036466,1.270769463624e+19,627.55619168789,9924.0832810574,6.2688011400063e+25,-3.1340686299826e-08,0.00021223666915904,341249.43525887,0.094012509928497,2.5409198754488,0.0023887825501814,-77839.074022299,69687.400778727,0.04856107656281,9.3002653526113e-06,0.018688055983708,640.18012793403,1433.1064928182,562.46632055129,639.39925660633,30,10,-0.00020293640380643,11360025.345563,603.56088635268,77872.86432,78432.265173839,5098,1570
69151592.586159,341249.43525887,650.73398349164,0.041965852015485,1.2707736501967e+19,627.55302187497,9922.6653391688,6.2966575807546e+25,-2.884752522378e-08,0.00021226527930176,340338.31695098,0.094431546565159,2.5548049208481,0.0024125417984796,-77827.592229908,69682.151772665,0.048737412899875,9.2997559026111e-06,0.018688055983708,640.17931237176,1434.1424551165,562.46634943237,639.4709401904,30,10,-0.00020296552339915,11373148.178232,603.55713749775,77872.86432,78432.523570336,5128,1580
69491930.90311,340338.31695098,650.79063703039,0.042151577375996,1.2707774625366e+19,627.55007425715,9921.2482181248,6.3244400000046e+25,-2.7169317354173e-08,0.00021229396561774,339413.48423375,0.094849465711015,2.5690705494459,0.0024367496898885,-77816.506704791,69677.158939294,0.048913687164886,9.2993305795131e-06,0.018688055983708,640.17925476832,1435.178305633,562.46637896333,639.54611101933,29,9,-0.00020299463503823,11386418.801165,603.55433856445,77872.86432,78432.758869075,5157,1589
69831344.387344,339413.48423375,650.84712701809,0.042336798576529,1.2707809046625e+19,627.54534238944,9919.8328822457,6.3521472753663e+25,-2.6709531704037e-08,0.00021232275989677,338541.73851543,0.095266250396252,2.5837365741136,0.0024614289542746,-77802.140671215,69672.41173223,0.049089779726102,9.2990413464627e-06,0.018688055983708,640.17786126076,1436.2056365322,562.46640984923,639.62328451541,30,10,-0.00020302371855031,11399783.693199,603.5539713441,77872.86432,78432.9713181,5187,1599
70169886.125859,338541.73851543,650.90597319302,0.042521544530873,1.2707839810294e+19,627.54226522474,9918.4186545838,6.3797837376904e+25,-2.6251120290858e-08,0.00021235154154918,337629.97209314,0.095681965682669,2.5988333851458,0.0024866148677249,-77790.834887725,69667.914336003,0.049265781521677,9.2987533863891e-06,0.018688055983708,640.18100561037,1437.2339353193,562.46643579793,639.70162349682,27,7,-0.00020305278816279,11413448.095986,603.55364231283,77872.86432,78433.161192372,5214,1606
70507516.097952,337629.97209314,650.96728710047,0.042705793343978,1.2707866946145e+19,627.538565142,9917.0046529547,6.407346117171e+25,-2.5795901244581e-08,0.0002123803330399,336706.11544792,0.096096562302032,2.6143386091058,0.0025122895302854,-77778.321801307,69663.676857653,0.049441793433114,9.2984710222798e-06,0.018688055983708,640.17749635433,1438.2670184986,562.46647172385,639.78796609998,31,10,-0.00020308186201762,11427380.599323,603.55325789383,77872.86432,78433.328675639,5245,1616
70844222.2134,336706.11544792,651.02592737769,0.04288953836369,1.2707890504762e+19,627.53277058687,9915.5938389209,6.4348334239888e+25,-2.5341235655361e-08,0.00021240907053948,335858.92607166,0.096510025285667,2.6302267036889,0.0025384324568005,-77762.049410399,69659.66069858,0.049617465386003,9.2981915141428e-06,0.018688055983708,640.17697078302,1439.2858510645,562.46650335237,639.87195105094,30,8,-0.00020311087902534,11441573.141886,603.55291655292,77872.86432,78433.474080121,5275,1624
71180081.139472,335858.92607166,651.09561499561,0.043072821375155,1.2707910529864e+19,627.53319703569,9914.1796779635,6.4622519142171e+25,-2.4890328259072e-08,0.00021243788677517,334793.21652,0.096922448658492,2.6464993104783,0.0025650519354457,-77757.079386172,69655.934643663,0.04979357176649,9.297912660485e-06,0.018688055983708,640.17775199346,1440.3352537428,562.46653442067,639.96602682099,29,11,-0.00020313997411469,11456019.255265,603.5525764304,77872.86432,78433.597675637,5304,1635
71514874.355992,334793.21652,651.15677074197,0.043255523076368,1.2707927044611e+19,627.52799174603,9912.7718812722,6.4895837456017e+25,-2.4440638331812e-08,0.00021246658790168,333966.87418834,0.097333563967177,2.6631574630832,0.0025921460728768,-77741.838645067,69652.397777713,0.049968961187824,9.2976412414009e-06,0.018688055983708,640.17586968169,1441.3498922957,562.46656957872,640.05745841997,31,10,-0.00020316894666028,11470714.274788,603.55223534,77872.86432,78433.699605145,5335,1645
