time,_dt,ave_temp_interior,average_burnup,average_fission_rate,avg_clad_temp,avg_density,avg_fast_fluence,avg_gap,clad_inner_vol,creep_timestep,fis_gas_generated,fis_gas_percent,fis_gas_released,flux_from_clad,flux_from_fuel,fuel_elongation,gas_volume,initial_moles,max_clad_temp,max_fuel_temp,min_clad_temp,min_fuel_temp,num_lin_it,num_nonlin_it,pellet_volume,plenum_pressure,plenum_temp,rod_input_power,rod_total_power,tot_lin_it,tot_nonlin_it
31989841.688409,327677.12323463,665.4304990434,0.020123631690022,1.4709147058825e+19,637.07925650508,10073.793941583,3.0258091556121e+25,-5.6907189152997e-06,0.00020981374066394,316984.45441739,0.04528218948814,0.88063170590602,0.000398769317761,-91297.598303358,83742.304438029,0.03051841966974,9.9055611979762e-06,0.018688055983708,651.67039447334,1426.0045532484,562.56950917195,674.02821604806,27,9,-0.00019990817946597,9785503.3434012,611.14222339059,90277.24896,90785.288411691,1746,485
32306826.142827,316984.45441739,665.24017074763,0.020323860311013,1.4709769688357e+19,637.0761696914,10072.219516277,3.0558157740644e+25,-5.5341787001219e-06,0.00020982915459887,308505.28596883,0.045732743866013,0.89913342398901,0.0004111983858066,-91288.995372669,83693.485709562,0.03069871772858,9.8895881411813e-06,0.018688055983708,651.67499866163,1427.6570868136,562.56937319828,673.54083937574,28,10,-0.00019993956645769,9806713.1842283,611.08470921897,90277.24896,90789.131299479,1774,495
32615331.428796,308505.28596883,665.07132392097,0.020518741019247,1.4710369600106e+19,637.08093308621,10070.6798118,3.0850200730014e+25,-5.3854130442996e-06,0.00020984472626866,301761.52416359,0.046171264372341,0.91839218652203,0.00042403328441401,-91294.681719595,83646.419815099,0.030875294103845,9.8744546648413e-06,0.018688055983708,651.69028737633,1429.3094110139,562.56924069193,673.06220873644,24,9,-0.00019997027160382,9827213.7000944,611.02977985791,90277.24896,90792.833972448,1798,504
32917092.952959,301761.52416359,664.90802947505,0.020709369390479,1.4710950663068e+19,637.0808137296,10069.170074253,3.1135863076961e+25,-5.2426084895402e-06,0.00020986026248916,296956.45090881,0.046600216271328,0.93805718182602,0.00043713667547964,-91291.117776076,83600.747300647,0.0310486789317,9.8598737306375e-06,0.018688055983708,651.69981452081,1430.9052741062,562.5691104297,672.52379339944,25,9,-0.00020000038875852,9847474.8402935,610.97745493237,90277.24896,90796.420310141,1823,513
33214049.403868,296956.45090881,664.74911719472,0.020896969623344,1.4711516987085e+19,637.07630491443,10067.681516377,3.141697985411e+25,-5.1056706318869e-06,0.00020987595723789,292729.3153215,0.047022354254343,0.95810120503359,0.00045052174274603,-91279.168556054,83556.153974533,0.031219935019906,9.8458642094835e-06,0.018688055983708,651.70468410979,1432.4586690903,562.56898206008,672.04270247796,28,10,-0.0002000300930284,9867402.7044982,610.9274556683,90277.24896,90799.915678636,1851,523
33506778.71919,292729.3153215,664.60887973317,0.021081906426953,1.4712069954739e+19,637.08098482108,10066.205258724,3.1694098029265e+25,-4.9739334622779e-06,0.00020989192690826,288617.45271416,0.047438498989716,0.97846557053691,0.00046416937979388,-91284.829467191,83512.573026798,0.031389987237053,9.8323650067832e-06,0.018688055983708,651.72032887872,1434.0286996382,562.56885496566,671.55452832431,25,9,-0.00020005956190148,9887056.1779358,610.87951878825,90277.24896,90803.328611265,1876,532
33795396.171904,288617.45271416,664.47059940104,0.021264252263962,1.4712610034869e+19,637.08043569358,10064.746566662,3.1967326598193e+25,-4.8456617161587e-06,0.00020990796041189,284998.90768861,0.047848813532885,0.99908022249541,0.00047804803270576,-91280.512131924,83469.922939749,0.03155822892701,9.8192710154417e-06,0.018688055983708,651.72797620656,1435.5536397645,562.56872942838,671.23393878314,25,9,-0.00020008868939645,9906522.9957559,610.83336780252,90277.24896,90806.66200172,1901,541
34080395.079592,284998.90768861,664.33390657653,0.021444318475771,1.471313838307e+19,637.07491637672,10063.304449531,3.2237132456482e+25,-4.7233846861384e-06,0.00020992421804768,281924.2687524,0.048253998464172,1.0199582769469,0.00049217065129313,-91266.64755926,83428.121762467,0.031724860246622,9.8067230059636e-06,0.018688055983708,651.73046661594,1437.0389667025,562.56860487756,670.61378991478,30,10,-0.00020011749504172,9925636.7231804,610.7892302281,90277.24896,90809.922982359,1931,551
34362319.348345,281924.2687524,664.21549340597,0.021622448421436,1.4713656208772e+19,637.07980608449,10061.868627351,3.2504030413609e+25,-4.6039274220276e-06,0.00020994062522259,278771.35793177,0.04865482641001,1.0409994756148,0.00050649648778949,-91272.731721659,83387.123722832,0.031890988066629,9.7944405843381e-06,0.018688055983708,651.74468573183,1438.5512623233,562.56848154871,670.50170089479,25,9,-0.00020014618463825,9944687.948296,610.7463350103,90277.24896,90813.119017829,1956,560
34641090.706276,278771.35793177,664.09277201731,0.021798592380298,1.4714163546025e+19,637.07513347692,10060.44845498,3.2767946276212e+25,-4.4881906981338e-06,0.00020995718378304,276153.6197201,0.049051185488989,1.0621941257234,0.00052101881086175,-91260.538324114,83346.862863433,0.03205558952249,9.7826136064492e-06,0.018688055983708,651.74610696288,1440.0003502729,562.56835933685,670.23192476097,29,10,-0.00020017457017659,9963447.8293032,610.70524235367,90277.24896,90816.250318284,1985,570
34917244.325997,276153.6197201,663.98002163749,0.021973088260919,1.4714661538723e+19,637.07402146292,10059.036182422,3.3029386612445e+25,-4.3756115778907e-06,0.00020997388775131,273601.69892395,0.049443836062847,1.0835939247517,0.0005357704037412,-91254.654560844,83307.30065777,0.032219516840797,9.771080689389e-06,0.018688055983708,651.75354315589,1441.4584606448,562.56823800612,669.66731161029,30,10,-0.00020020280706192,9982083.2320027,610.66527454391,90277.24896,90819.323943866,2015,580
35190846.024921,273601.69892395,663.87322038214,0.022145977432167,1.4715150452099e+19,637.07352806493,10057.632943265,3.3288413657139e+25,-4.2665631927707e-06,0.00020999072800301,271245.49239024,0.049832871219795,1.1051457483996,0.00055072585759102,-91249.947117647,83268.402979241,0.032382652457948,9.7598558340092e-06,0.018688055983708,651.76041148969,1442.9000049048,562.56811763486,669.49749551278,30,10,-0.000200230872169,10000583.686588,610.62656915664,90277.24896,90822.341531604,2045,590
35462091.517311,271245.49239024,663.77083793513,0.022317383359153,1.4715630774876e+19,637.0725501574,10056.238998567,3.3545212627549e+25,-4.1615511542617e-06,0.0002100078122657,269115.42563452,0.050218568780987,1.1268684561198,0.00056589721070777,-91244.455566784,83230.133245529,0.032545048844254,9.7490521410002e-06,0.018688055983708,651.76584793206,1444.3272004851,562.56799788355,669.25282661163,31,10,-0.0002002587601247,10018819.785642,610.58942102068,90277.24896,90825.306097916,2076,600
35731206.942945,269115.42563452,663.67373819246,0.022487448754927,1.4716103034271e+19,637.07173628088,10054.853041399,3.3799997554571e+25,-4.0582248114661e-06,0.0002100249636539,267167.65573627,0.050601249879282,1.1487790803855,0.00058129657302678,-91239.275377284,83192.461043063,0.032706845237127,9.7384668502847e-06,0.018688055983708,651.7726261693,1445.7446858744,562.56787927806,668.60363856757,30,10,-0.00020028649680362,10037008.404845,610.55321604611,90277.24896,90828.2208968,2106,610
35998374.598682,267167.65573627,663.5841158492,0.022656288647143,1.4716567664667e+19,637.07330859361,10053.474009796,3.405294096935e+25,-3.95768091803e-06,0.00021004222041488,265422.76687783,0.050981173349869,1.1708389568197,0.00059690743822404,-91238.611001597,83155.366985088,0.032868283992948,9.7281172418523e-06,0.018688055983708,651.77966566457,1447.1606152905,562.56776112423,668.45232167145,28,9,-0.00020031410317302,10055126.549122,610.51805738974,90277.24896,90831.08860927,2134,619
36263797.365559,265422.76687783,663.49595462626,0.022824031090338,1.4717025122718e+19,637.07240152823,10052.103972538,3.4304234898917e+25,-3.8606907321223e-06,0.00021005963140161,264016.90789673,0.051358627341025,1.1930983119431,0.00061275891584291,-91233.437023065,83118.801853547,0.033029137402151,9.7180943329641e-06,0.018688055983708,651.78482685545,1448.5566005844,562.56764351801,668.09976165929,28,9,-0.00020034153706864,10073071.428647,610.48397705458,90277.24896,90833.912053822,2162,628
36527814.273456,264016.90789673,663.4166492164,0.022990890205464,1.4717476083854e+19,637.07532536113,10050.737604914,3.4554200281636e+25,-3.765433494166e-06,0.0002100771965178,262659.38561187,0.051734093667648,1.2155019647296,0.00062882892496531,-91235.274780698,83082.736779239,0.033190024070202,9.7082913378793e-06,0.018688055983708,651.79609084512,1449.9618551075,562.56752630747,667.50620064381,25,9,-0.00020036890517992,10090967.459831,610.45089482653,90277.24896,90836.695399219,2187,637
36790473.659068,262659.38561187,663.32928127002,0.023156896415115,1.471792070843e+19,637.06790308936,10049.380798376,3.4802882842849e+25,-3.6718840902803e-06,0.00021009477272742,261545.83820492,0.052107640786648,1.2380932634629,0.00064514119032894,-91217.600524836,83047.098507266,0.033350162034695,9.6986838116451e-06,0.018688055983708,651.79257492603,1451.3135039707,562.56740972635,667.48856992893,30,10,-0.00020039608891577,10108825.895127,610.41863756832,90277.24896,90839.439635189,2217,647
37052019.497273,261545.83820492,663.25641299914,0.02332220380054,1.4718359481529e+19,637.07016137221,10048.023473281,3.5050513540358e+25,-3.5815415489544e-06,0.00021011263853047,260156.34944428,0.0524796154116,1.2608642880107,0.00066169672921022,-91217.825717217,83011.921023346,0.033510688379995,9.689347135867e-06,0.018688055983708,651.8009702618,1452.6981624188,562.56729326508,666.99877898126,27,9,-0.0002004232913946,10126576.335409,610.38727685315,90277.24896,90842.147755665,2244,656
37312175.846717,260156.34944428,663.18364776561,0.023486637840749,1.4718792006643e+19,637.06818950204,10046.671236529,3.5296831079061e+25,-3.4928346969373e-06,0.00021013057015466,258872.09611681,0.052849624835434,1.2837180648046,0.00067844018119391,-91210.197571369,82977.190826605,0.033670909713399,9.6801705407091e-06,0.018688055983708,651.80381469331,1454.0574817457,562.56717713791,666.6892394608,28,9,-0.00020045039961395,10144334.795513,610.35667818785,90277.24896,90844.81731339,2272,665
37571047.942834,258872.09611681,663.11483981483,0.023650264932599,1.4719218531997e+19,637.06701455384,10045.323044064,3.5541935059505e+25,-3.4060744189707e-06,0.0002101486544206,257523.9309703,0.05321781846433,1.3067339121377,0.00069541528117326,-91204.077122532,82942.898068181,0.03383092124335,9.6712195986785e-06,0.018688055983708,651.80833976695,1455.4122597446,562.56706151713,666.61657438118,28,9,-0.00020047743482192,10162000.246301,610.32702904134,90277.24896,90847.449840428,2300,674
37828571.873804,257523.9309703,663.05078852379,0.023813044563797,1.4719639021918e+19,637.06654178477,10043.980103117,3.5785764932807e+25,-3.321664856715e-06,0.00021016687237468,256514.66502711,0.053584105137544,1.33027468238,0.00071281578442462,-91199.62928606,82909.066508425,0.033990571457689,9.6625004899717e-06,0.018688055983708,651.81274313716,1456.7630508627,562.56694656791,666.28682745696,28,9,-0.00020050437188471,10179590.793784,610.29819463009,90277.24896,90850.045116589,2328,683
38085086.538831,256514.66502711,662.98559214358,0.023975190844948,1.4720054096476e+19,637.06144829343,10042.642405538,3.6028641544634e+25,-3.23943260722e-06,0.00021018520187319,256145.45274026,0.053948966646689,1.3542864445016,0.0007306235422448,-91185.808834831,82875.628791973,0.034149818719903,9.6539907924752e-06,0.018688055983708,651.81233837731,1458.0969179803,562.56683151738,666.04771396046,31,10,-0.00020053121108072,10197228.26223,610.27006448975,90277.24896,90852.606968974,2359,693
38341231.991572,256145.45274026,662.93152756992,0.024137108284016,1.4720464838796e+19,637.06305625155,10041.301296905,3.6271170900257e+25,-3.1580241434527e-06,0.00021020368150606,255477.5090585,0.054313313215452,1.3786744745417,0.0007488037855793,-91184.701804079,82842.531617106,0.034309683932977,9.6455551248304e-06,0.018688055983708,651.81992476965,1459.452132944,562.56671628635,665.51376252923,28,9,-0.00020055812638123,10215043.608651,610.2425958433,90277.24896,90855.142082659,2387,702
38596709.50063,255477.5090585,662.87554983356,0.024298607975292,1.4720870799878e+19,637.05966264137,10039.963736461,3.6513070134035e+25,-3.078992887557e-06,0.00021022233966172,254862.22448988,0.054676719768269,1.4034826122103,0.00076737825487462,-91174.323645096,82809.772658066,0.034469351897962,9.6373620399806e-06,0.018688055983708,651.82028066783,1460.7813676473,562.5666017604,665.57255764548,30,10,-0.00020058497762174,10232838.899366,610.21594340891,90277.24896,90857.647686398,2417,712
38851571.72512,254862.22448988,662.82822276411,0.024459723132986,1.4721272101839e+19,637.06097955917,10038.624889686,3.6754389088898e+25,-3.0021457461574e-06,0.00021024125201595,254078.97243003,0.055039261043744,1.4285644537376,0.00078627131887077,-91173.326047575,82777.371707732,0.034629377522616,9.6293894594025e-06,0.018688055983708,651.82609990257,1462.126156861,562.56648677539,665.11311661275,28,9,-0.00020061186255655,10250650.299412,610.19000271376,90277.24896,90860.124533908,2445,721
39105650.69755,254078.97243003,662.78084055784,0.024620347497499,1.4721668518466e+19,637.05878298941,10037.2885811,3.6994968704137e+25,-2.9263405456899e-06,0.00021026025108907,253302.82430119,0.055400697936566,1.4539027743527,0.00080547228431049,-91164.749729884,82745.322000217,0.034789270236338,9.6215469503258e-06,0.018688055983708,651.82872629686,1463.4590755784,562.56637184757,664.75729428196,28,9,-0.00020063870413874,10268531.512178,610.16454903112,90277.24896,90862.571228997,2473,730
39358953.521851,253302.82430119,662.73824917482,0.024780485480261,1.47220601038e+19,637.0581018258,10035.95309652,3.723481568519e+25,-2.8506279181704e-06,0.00021027924693574,252491.54604852,0.055761040373326,1.479498084982,0.00082498352448941,-91159.613048005,82713.6313979,0.034949236678623,9.613710262916e-06,0.018688055983708,651.83288707285,1464.7859112174,562.56625723829,664.65765210473,28,9,-0.00020066553667282,10286605.509703,610.13962928413,90277.24896,90864.988105198,2501,739
39611445.0679,252491.54604852,662.69811945791,0.024940114792707,1.4722446846154e+19,637.05705203449,10034.6198451,3.7473896746732e+25,-2.7793833648181e-06,0.00021029863692384,251677.86203029,0.056120238200309,1.5052934143651,0.00084477424975524,-91153.32808792,82682.293582624,0.035109163814756,9.6063047929232e-06,0.018688055983708,651.83524389201,1466.1073764117,562.56614290337,664.48842263174,28,9,-0.00020069233213092,10304418.450229,610.1156723721,90277.24896,90867.375090386,2529,748
39863122.92993,251677.86203029,662.66136184671,0.02509923383459,1.4722828785069e+19,637.05654035321,10033.287823517,3.7712209588968e+25,-2.7085786944996e-06,0.00021031806230839,250831.79645476,0.056478287816635,1.531230661736,0.00086481286027184,-91147.825375202,82651.305537284,0.035269081751313,9.5989516951093e-06,0.018688055983708,651.83947990169,1467.4252083077,562.56602878985,664.24010501251,27,9,-0.00020071911061329,10322365.702004,610.09211933599,90277.24896,90869.732428608,2556,757
40113954.726385,250831.79645476,662.62566999597,0.025257822054055,1.4723205914568e+19,637.05345394315,10031.958019114,3.7949723527723e+25,-2.6389725420872e-06,0.00021033758058603,250007.90590829,0.056835142976531,1.5573713526948,0.00088513423497963,-91138.384365466,82620.669710043,0.035428900024714,9.5917284791442e-06,0.018688055983708,651.83966385988,1468.7341092817,562.56591496789,663.86671756973,28,9,-0.00020074585210689,10340337.567136,610.06918644431,90277.24896,90872.060082969,2584,766
40363962.632293,250007.90590829,662.59480200453,0.025415893392809,1.4723578311388e+19,637.05339012559,10030.629527668,3.8186459538386e+25,-2.5710393516612e-06,0.00021035727623907,249123.41820814,0.057190835051617,1.5836426604875,0.00090569846176647,-91133.400786995,82590.381056599,0.035588691787377,9.5847011244291e-06,0.018688055983708,651.84447634439,1470.0434702616,562.56580119113,663.7619991623,28,9,-0.00020077257511464,10358284.20177,610.04681065367,90277.24896,90874.358527099,2612,775
40613086.050501,249123.41820814,662.56544234468,0.025573409458993,1.4723945928185e+19,637.05099438518,10029.30306787,3.8422360217959e+25,-2.5048302830402e-06,0.00021037710941173,248299.04361993,0.057545277652547,1.6100714403401,0.00092652008074809,-91125.167540298,82560.444147598,0.035748399074584,9.5778448079058e-06,0.018688055983708,651.84289135519,1471.3408966816,562.56568784994,663.63877601289,28,9,-0.00020079926460382,10376209.149046,610.02477155726,90277.24896,90876.627468786,2640,784
40861385.094121,248299.04361993,662.53883067574,0.025730408183586,1.4724308897246e+19,637.04926101891,10027.979255353,3.8657482466303e+25,-2.4401287503003e-06,0.00021039703847962,247697.95637655,0.057898556131596,1.6368173455085,0.00094769360956096,-91117.755891677,82530.851872353,0.035907922615548,9.5711301557111e-06,0.018688055983708,651.84645942152,1472.6369702536,562.56557469512,663.2347744517,28,9,-0.00020082590832391,10394147.266293,610.00332904009,90277.24896,90878.867724508,2668,793
41109083.050498,247697.95637655,662.51198602545,0.025887030680634,1.4724667583757e+19,637.04443558789,10026.65908587,3.8892037702476e+25,-2.3755074697427e-06,0.00021041691779934,247760.95911957,0.058250988023548,1.6642512741933,0.00096944281041207,-91103.596873258,82501.585513139,0.03606712226113,9.5644324081225e-06,0.018688055983708,651.84599891939,1473.9210987902,562.56546163341,663.22216805789,30,10,-0.00020085248539122,10412288.160524,609.98224736688,90277.24896,90881.081548206,2698,803
41356844.009617,247760.95911957,662.4922906818,0.026043696813836,1.4725022973622e+19,637.04315009041,10025.335162106,3.9126654773119e+25,-2.3128594267683e-06,0.00021043707501868,247597.07168239,0.058603518105559,1.6921135423618,0.00099163806616461,-91097.5107996,82472.577740078,0.036226925511088,9.5579299307743e-06,0.018688055983708,651.84734853251,1475.215897538,562.56534828052,662.83826879852,30,10,-0.0002008791450879,10430552.223938,609.96181883268,90277.24896,90883.275024912,2728,813
41604441.0813,247597.07168239,662.4798190914,0.026200263075938,1.4725374748121e+19,637.0457996286,10024.008528921,3.9361118823402e+25,-2.2521967484572e-06,0.00021045746998771,247239.9061162,0.058955823457652,1.7203333268505,0.0010142366790611,-91097.736169865,82443.8532155,0.036387204189432,9.5516028914324e-06,0.018688055983708,651.8548834619,1476.5294407018,562.56523511132,662.87431606661,28,9,-0.00020090586709628,10448896.459322,609.94162376937,90277.24896,90885.44618747,2756,822
41851680.987416,247239.9061162,662.46064322472,0.026356607201206,1.4725722648087e+19,637.03920588376,10022.684929298,3.9595246820184e+25,-2.1923199647983e-06,0.00021047788809014,247032.11506199,0.059307628957513,1.7488746011216,0.0010372160593654,-91081.244218173,82415.386731446,0.036547267755269,9.5453534371826e-06,0.018688055983708,651.85109488254,1477.8079727023,562.56512186196,662.40749525398,30,10,-0.00020093253465295,10467397.446583,609.92191056261,90277.24896,90887.593436296,2786,832
42098713.102478,247032.11506199,662.45652267887,0.02651282359943,1.4726066902965e+19,637.04377910802,10021.355761711,3.9829180208752e+25,-2.1334739938903e-06,0.00021049852466565,246581.99925075,0.059659147046022,1.7777124281135,0.0010605680715436,-91085.552910117,82387.232336715,0.036708081307542,9.5392026493649e-06,0.018688055983708,651.85871638066,1479.1195350092,562.56500789985,662.5478106872,27,9,-0.00020095932201628,10486024.122591,609.90270635273,90277.24896,90889.718187528,2813,841
42345295.101729,246581.99925075,662.44095369933,0.026668758980946,1.4726407192357e+19,637.03562525414,10020.031928262,4.0062689504835e+25,-2.0747628328601e-06,0.00021051910417997,246324.35393954,0.060010032790826,1.806793706596,0.0010842574957908,-91065.140391671,82359.322843412,0.036868360434144,9.5330951474646e-06,0.018688055983708,651.85460735429,1480.3920259933,562.56489483873,661.944147216,30,10,-0.00020098600903251,10504833.326851,609.8838607737,90277.24896,90891.818463671,2843,851
42591619.455668,246324.35393954,662.43712847327,0.02682453501087,1.4726743803928e+19,637.03554125785,10018.70400686,4.029595696571e+25,-2.0187845204143e-06,0.00021054002722267,245894.46689147,0.06036055996273,1.8360955809232,0.0011082775740962,-91061.125828227,82331.715434294,0.037029270707125,9.5272411957284e-06,0.018688055983708,651.85742056901,1481.6865799114,562.56478149423,662.07476660451,30,10,-0.00020101278602694,10523571.567872,609.86568158905,90277.24896,90893.896040186,2873,861
42837513.92256,245894.46689147,662.43073191121,0.026980042713198,1.4727076520364e+19,637.0312433096,10017.377883813,4.0528819470643e+25,-1.9643509923319e-06,0.00021056101871724,245509.55884084,0.060710483343963,1.8655508770048,0.0011325849544571,-91047.691159039,82304.375127305,0.0371900870783,9.5214844559578e-06,0.018688055983708,651.85712722332,1482.9653177141,562.56466839441,661.95141853209,31,10,-0.00020103953426128,10542412.043109,609.84809502209,90277.24896,90895.949575823,2904,871
43083023.481401,245509.55884084,662.42935531057,0.027135310481048,1.4727405424892e+19,637.0292010929,10016.050587999,4.0761319604178e+25,-1.91080368568e-06,0.00021058214089234,245060.36452956,0.061059866824713,1.8952005193984,0.0011572069132059,-91039.875271407,82277.32284908,0.037351161478959,9.5158273016829e-06,0.018688055983708,651.8588413346,1484.2496537417,562.5645553018,661.50277766367,30,10,-0.00020106631359065,10561327.37502,609.83073540967,90277.24896,90897.979584243,2934,881
43328083.84593,245060.36452956,662.43212553462,0.027290297605516,1.4727730452902e+19,637.02862513898,10014.722929543,4.0993396475667e+25,-1.8580345528942e-06,0.00021060341786977,244590.0115885,0.061408618801816,1.9250476583202,0.0011821451782511,-91034.011977532,82250.563206413,0.037512375906265,9.5103103065654e-06,0.018688055983708,651.8604732946,1485.5310682379,562.56444212658,661.51284807055,30,10,-0.0002010931075632,10580280.186892,609.81374293484,90277.24896,90899.985666682,2964,891
43572673.857519,244590.0115885,662.43516798002,0.027444990651286,1.4728051599702e+19,637.0260983131,10013.396022216,4.1225030035507e+25,-1.8056928833873e-06,0.00021062475952785,244121.75300707,0.061756709043128,1.9550230378504,0.0012073578892114,-91024.971946705,82224.079997319,0.037673610219959,9.5048656933102e-06,0.018688055983708,651.86141117403,1486.8052824928,562.56432921858,661.11600030989,30,10,-0.00020111989383454,10599348.645443,609.79700374754,90277.24896,90901.96779418,2994,901
43816795.610526,244121.75300707,662.44008305919,0.027599390889383,1.472836889176e+19,637.02321918106,10012.069536216,4.1456222254914e+25,-1.7540866722382e-06,0.00021064616028531,243628.7640948,0.062104140408708,1.9851577770969,0.0012328651732226,-91014.616541145,82197.879325567,0.037834867447497,9.4994810687028e-06,0.018688055983708,651.86259511081,1488.0790965605,562.56421613866,661.29278820967,30,10,-0.00020114667921661,10618522.052621,609.78044380048,90277.24896,90903.926130098,3024,911
44060424.37462,243628.7640948,662.45466765873,0.027753482625007,1.4728682320604e+19,637.02682752087,10010.740726167,4.168694970089e+25,-1.705016295295e-06,0.00021066776362126,243035.56200958,0.062450877582125,2.0154249027158,0.0012586505387547,-91017.302235409,82171.987604731,0.037996509252043,9.4942447923997e-06,0.018688055983708,651.8683478858,1489.3631880394,562.56410394272,661.18840279127,27,9,-0.00020117351882886,10637710.681992,609.76483690316,90277.24896,90905.860622146,3051,920
44303459.93663,243035.56200958,662.45876840597,0.027907202419179,1.4728991782547e+19,637.01924937638,10009.417673647,4.1917117452971e+25,-1.6571221565499e-06,0.00021068940430023,242605.47608276,0.062796777813009,2.0458491197024,0.0012847273260889,-90997.802506441,82146.344870699,0.038157577325285,9.4891544885807e-06,0.018688055983708,651.86580387506,1490.6164402329,562.56399153069,660.81332499158,30,10,-0.00020120024981165,10656921.039223,609.74945279017,90277.24896,90907.770630361,3081,930
44546065.412713,242605.47608276,662.47253552016,0.02806065338894,1.4729297511365e+19,637.01851086043,10008.092281748,4.2146879977715e+25,-1.6102044312139e-06,0.00021071127901871,242076.76037053,0.06314207313529,2.0764347427058,0.0013111039438459,-90991.74804522,82121.002043878,0.038319018073026,9.4842437150663e-06,0.018688055983708,651.86709633816,1491.8810796002,562.56387909761,660.68032752478,30,10,-0.00020122703530365,10676108.894997,609.7344570949,90277.24896,90909.657597625,3111,940
44788142.173083,242076.76037053,662.48653530275,0.028213773097726,1.472959940503e+19,637.01553673298,10006.767956316,4.23761438542e+25,-1.5634475126128e-06,0.00021073315990609,241543.37100464,0.063486623054232,2.1071432672236,0.0013377541032749,-90981.390735226,82095.935899458,0.03848042223398,9.4793532658015e-06,0.018688055983708,651.86761297065,1493.1401593632,562.56376690844,660.39721597094,30,10,-0.00020125380664029,10695460.157416,609.71960146007,90277.24896,90911.520894207,3141,950
45006000,217857.82691667,662.51043139837,0.028351576384585,1.4729868206218e+19,637.01360331422,10005.567850909,4.2582472456518e+25,-1.5212824146478e-06,0.00021075301400574,240963.39040291,0.063796707965531,2.1347843351781,0.0013619221280075,-90973.915677851,82073.637261568,0.038626712451722,9.4749414500796e-06,0.018688055983708,651.86859460882,1494.2984270273,562.56366438325,660.64753953256,30,10,-0.00020127807255566,10714438.249939,609.70661141069,90277.24896,90913.179943049,3171,960
45092400,86400,653.71199569749,0.028403511214234,1.3265324022918e+19,629.79528556574,10018.472121916,4.2660360063426e+25,-1.8561416868677e-06,0.00021052707743547,619300.0147057,0.063913571702328,2.1367256816227,0.001365657700606,-81904.091378873,73927.334958012,0.037155797240849,9.5098176189969e-06,0.018688055983708,645.7997702255,1394.875375456,562.45074367426,646.56549924131,31,8,-0.00020101725981647,10687799.796291,605.73603835031,81318.32352,81873.970154685,3202,968
45310257.826917,217857.82691667,653.69007588766,0.028527619026493,1.3266336860327e+19,629.82412348136,10017.607722042,4.2846814545953e+25,-1.8164621436285e-06,0.00021054025585894,625969.94622556,0.064192839061133,2.1341710391464,0.0013699849804486,-81922.961245253,73914.292914282,0.037259803158579,9.5055870543009e-06,0.018688055983708,645.69281406953,1395.6501973283,562.45230531258,646.55152721971,25,7,-0.00020103466880464,10624902.909679,605.72653487756,81318.32352,81880.221416976,3227,975
45745973.48075,435715.65383334,653.64052862501,0.028775863048147,1.3268359380661e+19,629.86827462453,10015.873349999,4.3219701400301e+25,-1.7480107632147e-06,0.00021056813707734,610245.94506535,0.064751437677973,2.1297328163444,0.0013790326172826,-81935.374960686,73889.137832117,0.03746872589314,9.4985313683772e-06,0.018688055983708,645.47859724977,1397.1516679325,562.45544663575,646.54817022428,26,7,-0.00020106960570897,10634922.822048,605.71184727204,81318.32352,81892.704471981,3253,982
46245973.48075,500000,653.59840286483,0.029060778882159,1.3270671890135e+19,629.91827874127,10013.866670255,4.3647566678212e+25,-1.6712035064239e-06,0.0002106005889665,590643.47672294,0.065392555195062,2.1255225676574,0.0013899335182389,-81948.156157307,73860.947960285,0.037710682442619,9.4905447363713e-06,0.018688055983708,645.23286183854,1398.8994160671,562.45904807603,646.99639690805,26,7,-0.00020111004423013,10648415.442347,605.69646267679,81318.32352,81906.977348495,3279,989
46745973.48075,500000,653.56133536384,0.029345744263307,1.3272974543502e+19,629.96648229156,10011.849951271,4.4075393134378e+25,-1.5956647824008e-06,0.00021063343934154,572792.39944651,0.066033784203098,2.1221979091444,0.0014013675876871,-81957.342078141,73833.427409849,0.037954100605012,9.4827355226386e-06,0.018688055983708,644.98720090916,1400.6492146364,562.46264699316,647.66553467171,26,7,-0.0002011507038189,10662703.010905,605.68177452696,81318.32352,81921.189392818,3305,996
47245973.48075,500000,653.52750836504,0.029630758980207,1.3275267363383e+19,630.01464215198,10009.825326118,4.45031807688e+25,-1.5199692395931e-06,0.00021066645811794,554246.49546065,0.06667512422643,2.119846856589,0.0014134105250408,-81966.312675745,73806.55803091,0.038198738502346,9.4749163532886e-06,0.018688055983708,644.74141453905,1402.3937998192,562.46624459734,648.34334640379,26,7,-0.00020119154176465,10677320.705972,605.66735171794,81318.32352,81935.340744585,3331,1003
47745973.48075,500000,653.49516634376,0.029915822821945,1.3277550370538e+19,630.06128001398,10007.793395885,4.4930929581477e+25,-1.4456052314384e-06,0.00021069974617626,533165.88526678,0.067316574790453,2.1184204830927,0.0014260481088774,-81972.399106444,73780.328675136,0.038444566990791,9.4671996372413e-06,0.018688055983708,644.49559979595,1404.1329838376,562.46984044428,648.43916451206,26,7,-0.00020123254653902,10692175.09199,605.65370906188,81318.32352,81949.431531916,3357,1010
